,CUSTOMER,container_id,d
475,NISSAN MOTOR MANUFACTURING UK,MRKU3955424,1
476,DHL GLOBAL FORWARDING UK LTD,UACU5533714,46
477,KOMATSU UK LTD (CON),CBHU8997333,35
478,KOMATSU UK LTD (CON),CBHU8997333,0
479,NISSAN MOTOR MANUFACTURING UK,MRSU3152662,11
480,NISSAN MOTOR MANUFACTURING UK,MRSU3152662,1
481,DHL GLOBAL FORWARDING UK LTD,HLBU1425299,46
482,NISSAN MOTOR MANUFACTURING UK,AMFU8860682,7
483,NISSAN MOTOR MANUFACTURING UK,AMFU8860682,1
484,NISSAN MOTOR MANUFACTURING UK,MRKU6456481,1
485,NISSAN MOTOR MANUFACTURING UK,MRKU6456481,23
486,GRANGE SHIPPING LTD,MNBU3295104,1
487,GRANGE SHIPPING LTD,MNBU3295104,38
488,KOMATSU UK LTD (CON),FFAU2150384,35
489,KOMATSU UK LTD (CON),FFAU2150384,1
490,GRANGE SHIPPING LTD,MCAU8568835,1
491,GRANGE SHIPPING LTD,MCAU8568835,38
492,CMA (UK),TEMU5869517,10
493,CMA (UK),TEMU5869517,10
494,MAERSK A/S,MSKU5809760,9
495,MAERSK A/S,MSKU5809760,2
496,MAERSK A/S,MSKU5809760,23
497,MAERSK A/S,MSKU0019423,11
498,MAERSK A/S,MSKU0019423,10
499,MAERSK A/S,MSKU0019423,1
500,NISSAN MOTOR MANUFACTURING UK,MSKU0019423,11
501,NISSAN MOTOR MANUFACTURING UK,MSKU0019423,10
502,NISSAN MOTOR MANUFACTURING UK,MSKU0019423,1
503,OCEAN NETWORK EXPRESS PTE LTD,ONEU0146218,7
504,OCEAN NETWORK EXPRESS PTE LTD,ONEU0146218,46
505,OCEAN NETWORK EXPRESS PTE LTD,ONEU0146218,1
506,KINTETSU WORLD EXPRESS UK LTD,GLDU5754766,12
507,KINTETSU WORLD EXPRESS UK LTD,GLDU5754766,23
508,NISSAN MOTOR MANUFACTURING UK,MSKU1250000,4
509,NISSAN MOTOR MANUFACTURING UK,MSKU1250000,1
510,NISSAN MOTOR MANUFACTURING UK,TCKU6935809,1
511,NISSAN MOTOR MANUFACTURING UK,TCKU6935809,3
512,MAERSK BATTERY PLANT,MNBU0367052,1
513,MAERSK BATTERY PLANT,MNBU0367052,7
514,NISSAN MOTOR MANUFACTURING UK,MVIU0031075,2
515,NISSAN MOTOR MANUFACTURING UK,MVIU0031075,1
516,NISSAN MOTOR MANUFACTURING UK,MVIU0031075,13
517,NISSAN MOTOR MANUFACTURING UK,MVIU0031075,2
518,NISSAN MOTOR MANUFACTURING UK,MVIU0031075,1
519,NISSAN MOTOR MANUFACTURING UK,MVIU0031075,13
520,NISSAN MOTOR MANUFACTURING UK,MRKU4474906,1
521,NISSAN MOTOR MANUFACTURING UK,MRKU4474906,59
522,NISSAN MOTOR MANUFACTURING UK,MSKU1890990,1
523,NISSAN MOTOR MANUFACTURING UK,MSKU1890990,3
524,NISSAN MOTOR MANUFACTURING UK,MSKU1337898,8
525,NISSAN MOTOR MANUFACTURING UK,MSKU1337898,1
526,OCEAN NETWORK EXPRESS PTE LTD,NYKU0723210,8
527,OCEAN NETWORK EXPRESS PTE LTD,NYKU0723210,46
528,OCEAN NETWORK EXPRESS PTE LTD,NYKU0723210,1
529,OCEAN NETWORK EXPRESS PTE LTD,FCIU8982537,46
530,OCEAN NETWORK EXPRESS PTE LTD,FCIU8982537,8
531,OCEAN NETWORK EXPRESS PTE LTD,FCIU8982537,1
532,OCEAN NETWORK EXPRESS PTE LTD,TCLU1822160,46
533,OCEAN NETWORK EXPRESS PTE LTD,TCLU1822160,7
534,OCEAN NETWORK EXPRESS PTE LTD,TCLU1822160,0
535,NISSAN MOTOR MANUFACTURING UK,MRSU4022513,20
536,NISSAN MOTOR MANUFACTURING UK,MRSU4022513,4
537,COSCON SHIPPING LINES LTD,CSNU7015316,1
538,COSCON SHIPPING LINES LTD,CSNU7015316,32
539,MAERSK A/S,GESU3544110,52
540,MAERSK A/S,GESU3544110,8
541,MAERSK A/S,GESU3544110,52
542,MAERSK A/S,GESU3544110,8
543,GRANGE SHIPPING LTD,MWCU6760686,4
544,GRANGE SHIPPING LTD,MWCU6760686,4
545,NISSAN MOTOR MANUFACTURING UK,MRSU3252888,0
546,NISSAN MOTOR MANUFACTURING UK,MRSU3252888,4
547,MAERSK A/S,MSKU2723339,0
548,MAERSK A/S,MSKU2723339,4
549,MAERSK A/S,MSKU2723339,0
550,MAERSK A/S,MSKU2723339,4
551,LV SHIPPING LTD,FFAU2723803,4
552,LV SHIPPING LTD,FFAU2723803,32
553,NISSAN MOTOR MANUFACTURING,DRYU9920701,4
554,NISSAN MOTOR MANUFACTURING,DRYU9920701,1
555,NISSAN MOTOR MANUFACTURING UK,DRYU9920701,4
556,NISSAN MOTOR MANUFACTURING UK,DRYU9920701,1
557,OCEAN NETWORK EXPRESS PTE LTD,DRYU9920701,4
558,OCEAN NETWORK EXPRESS PTE LTD,DRYU9920701,1
559,NISSAN MOTOR MANUFACTURING,TCNU5308136,6
560,NISSAN MOTOR MANUFACTURING,TCNU5308136,2
561,NISSAN MOTOR MANUFACTURING UK,TCNU5308136,6
562,NISSAN MOTOR MANUFACTURING UK,TCNU5308136,2
563,OCEAN NETWORK EXPRESS PTE LTD,TCNU5308136,6
564,OCEAN NETWORK EXPRESS PTE LTD,TCNU5308136,2
565,NISSAN MOTOR MANUFACTURING,TCLU7904456,5
566,NISSAN MOTOR MANUFACTURING,TCLU7904456,1
567,NISSAN MOTOR MANUFACTURING UK,TCLU7904456,5
568,NISSAN MOTOR MANUFACTURING UK,TCLU7904456,1
569,OCEAN NETWORK EXPRESS PTE LTD,TCLU7904456,5
570,OCEAN NETWORK EXPRESS PTE LTD,TCLU7904456,1
571,OCEAN NETWORK EXPRESS PTE LTD,BEAU4415846,1
572,OCEAN NETWORK EXPRESS PTE LTD,BEAU4415846,6
573,OCEAN NETWORK EXPRESS PTE LTD,BEAU4415846,11
574,KOMATSU UK LTD (CON),OOLU9158381,32
575,KOMATSU UK LTD (CON),OOLU9158381,4
576,NISSAN MOTOR MANUFACTURING UK,HASU4632497,63
577,NISSAN MOTOR MANUFACTURING UK,HASU4632497,0
578,NISSAN MOTOR MANUFACTURING UK,MSKU8926570,35
579,NISSAN MOTOR MANUFACTURING UK,MSKU8926570,4
580,OCEAN NETWORK EXPRESS PTE LTD,TEMU8923273,9
581,OCEAN NETWORK EXPRESS PTE LTD,TEMU8923273,43
582,OCEAN NETWORK EXPRESS PTE LTD,TEMU8923273,3
583,KOMATSU UK LTD (CON),TEMU7046647,4
584,KOMATSU UK LTD (CON),TEMU7046647,32
585,NISSAN MOTOR MANUFACTURING UK,MRKU6487841,20
586,NISSAN MOTOR MANUFACTURING UK,MRKU6487841,13
587,NISSAN MOTOR MANUFACTURING UK,MRKU3070453,8
588,NISSAN MOTOR MANUFACTURING UK,MRKU3070453,4
589,OCEAN NETWORK EXPRESS PTE LTD,KKFU7986080,0
590,OCEAN NETWORK EXPRESS PTE LTD,KKFU7986080,0
591,OCEAN NETWORK EXPRESS PTE LTD,KKFU7986080,32
592,NISSAN MOTOR MANUFACTURING UK,FFAU2283279,6
593,NISSAN MOTOR MANUFACTURING UK,FFAU2283279,4
594,NISSAN MOTOR MANUFACTURING UK,FFAU2283279,0
595,NISSAN MOTOR MANUFACTURING UK,FFAU2283279,6
596,NISSAN MOTOR MANUFACTURING UK,FFAU2283279,4
597,NISSAN MOTOR MANUFACTURING UK,FFAU2283279,0
598,THINK PRIME LTD,EMCU1384438,4
599,THINK PRIME LTD,EMCU1384438,4
600,OCEAN NETWORK EXPRESS PTE LTD,KKFU8067626,8
601,OCEAN NETWORK EXPRESS PTE LTD,KKFU8067626,43
602,OCEAN NETWORK EXPRESS PTE LTD,KKFU8067626,3
603,NISSAN MOTOR MANUFACTURING UK,MSKU1061691,18
604,NISSAN MOTOR MANUFACTURING UK,MSKU1061691,4
605,NISSAN MOTOR MANUFACTURING UK,MNBU0308002,4
606,NISSAN MOTOR MANUFACTURING UK,MNBU0308002,4
607,NISSAN MOTOR MANUFACTURING UK,TCKU6624860,4
608,NISSAN MOTOR MANUFACTURING UK,TCKU6624860,33
609,NISSAN MOTOR MANUFACTURING UK,MNBU0513917,4
610,NISSAN MOTOR MANUFACTURING UK,MNBU0513917,3
611,NISSAN MOTOR MANUFACTURING UK,SUDU6904257,34
612,NISSAN MOTOR MANUFACTURING UK,SUDU6904257,4
613,NISSAN MOTOR MANUFACTURING UK,MIEU3069750,4
614,NISSAN MOTOR MANUFACTURING UK,MIEU3069750,0
615,NISSAN MOTOR MANUFACTURING UK,MIEU3069750,6
616,NISSAN MOTOR MANUFACTURING UK,MIEU3069750,4
617,NISSAN MOTOR MANUFACTURING UK,MIEU3069750,0
618,NISSAN MOTOR MANUFACTURING UK,MIEU3069750,6
619,NISSAN MOTOR MANUFACTURING UK,MRKU6053887,4
620,NISSAN MOTOR MANUFACTURING UK,MRKU6053887,18
621,OCEAN NETWORK EXPRESS PTE LTD,KKFU8042145,5
622,OCEAN NETWORK EXPRESS PTE LTD,KKFU8042145,7
623,OCEAN NETWORK EXPRESS PTE LTD,KKFU8042145,7
624,MAERSK A/S,MSKU3540029,46
625,MAERSK A/S,MRKU8991173,46
626,OCEAN NETWORK EXPRESS PTE LTD,TRHU4186485,0
627,OCEAN NETWORK EXPRESS PTE LTD,TRHU4186485,7
628,KOMATSU UK LTD (CON),CAIU7765349,4
629,KOMATSU UK LTD (CON),CAIU7765349,3
630,MAERSK A/S,CRXU3372777,47
631,KOMATSU UK LTD (CON),BMOU4399821,31
632,KOMATSU UK LTD (CON),BMOU4399821,5
633,KOMATSU UK LTD (CON),MSDU7375499,18
634,KOMATSU UK LTD (CON),MSDU7375499,0
635,KOMATSU UK LTD (CON),MSDU7375499,5
636,MAERSK A/S,TCKU1270737,0
637,NISSAN MOTOR MANUFACTURING UK,HASU4330516,7
638,NISSAN MOTOR MANUFACTURING UK,HASU4330516,8
639,NISSAN MOTOR MANUFACTURING UK,HLBU2775727,22
640,NISSAN MOTOR MANUFACTURING UK,HLBU2775727,42
641,NISSAN MOTOR MANUFACTURING UK,TCNU8210441,11
642,NISSAN MOTOR MANUFACTURING UK,TCNU8210441,0
643,NISSAN MOTOR MANUFACTURING UK,TCNU8210441,14
644,NISSAN MOTOR MANUFACTURING UK,TCNU8210441,11
645,NISSAN MOTOR MANUFACTURING UK,TCNU8210441,0
646,NISSAN MOTOR MANUFACTURING UK,TCNU8210441,14
647,NISSAN MOTOR MANUFACTURING UK,MSKU1126621,18
648,NISSAN MOTOR MANUFACTURING UK,MSKU1126621,5
649,NISSAN MOTOR MANUFACTURING UK,SUDU6919262,16
650,NISSAN MOTOR MANUFACTURING UK,SUDU6919262,0
651,NISSAN MOTOR MANUFACTURING UK,SUDU6919262,16
652,NISSAN MOTOR MANUFACTURING UK,SUDU6919262,16
653,NISSAN MOTOR MANUFACTURING UK,SUDU6919262,0
654,NISSAN MOTOR MANUFACTURING UK,SUDU6919262,16
655,NISSAN MOTOR MANUFACTURING UK,MRKU6871179,5
656,NISSAN MOTOR MANUFACTURING UK,MRKU6871179,0
657,MAERSK A/S,MRKU6871179,5
658,MAERSK A/S,MRKU6871179,0
659,OCEAN NETWORK EXPRESS PTE LTD,TCNU5979200,0
660,OCEAN NETWORK EXPRESS PTE LTD,TCNU5979200,6
661,NISSAN MOTOR MANUFACTURING UK,MSKU9585988,15
662,NISSAN MOTOR MANUFACTURING UK,MSKU9585988,33
663,MAERSK A/S,MRKU8964901,33
664,MAERSK A/S,MRKU8964901,6
665,NISSAN MOTOR MANUFACTURING UK,MSKU8376052,18
666,NISSAN MOTOR MANUFACTURING UK,MSKU8376052,1
667,NISSAN MOTOR MANUFACTURING UK,HASU4136774,18
668,NISSAN MOTOR MANUFACTURING UK,HASU4136774,6
669,NISSAN MOTOR MANUFACTURING,SUDU6861200,5
670,NISSAN MOTOR MANUFACTURING,SUDU6861200,0
671,NISSAN MOTOR MANUFACTURING,SUDU6861200,5
672,NISSAN MOTOR MANUFACTURING,SUDU6861200,0
673,NISSAN MOTOR MANUFACTURING UK,SUDU6861200,5
674,NISSAN MOTOR MANUFACTURING UK,SUDU6861200,0
675,NISSAN MOTOR MANUFACTURING UK,SUDU6861200,5
676,NISSAN MOTOR MANUFACTURING UK,SUDU6861200,0
677,NISSAN MOTOR MANUFACTURING,PONU2051912,18
678,NISSAN MOTOR MANUFACTURING,PONU2051912,0
679,NISSAN MOTOR MANUFACTURING UK,PONU2051912,18
680,NISSAN MOTOR MANUFACTURING UK,PONU2051912,0
681,NISSAN MOTOR MANUFACTURING UK,PONU2051912,18
682,NISSAN MOTOR MANUFACTURING UK,PONU2051912,0
683,NISSAN MOTOR MANUFACTURING,TCKU7265390,53
684,NISSAN MOTOR MANUFACTURING UK,TCKU7265390,53
685,NISSAN MOTOR MANUFACTURING UK,GLDU5333664,17
686,NISSAN MOTOR MANUFACTURING UK,GLDU5333664,54
687,NISSAN MOTOR MANUFACTURING UK,MRKU8023990,17
688,NISSAN MOTOR MANUFACTURING UK,MRKU8023990,2
689,NISSAN MOTOR MANUFACTURING UK,MRKU8023990,17
690,NISSAN MOTOR MANUFACTURING UK,MRKU8023990,2
691,NISSAN MOTOR MANUFACTURING UK,MSKU9796384,6
692,NISSAN MOTOR MANUFACTURING UK,MSKU9796384,32
693,NISSAN MOTOR MANUFACTURING UK,GATU8806223,6
694,NISSAN MOTOR MANUFACTURING UK,GATU8806223,33
695,NISSAN MOTOR MANUFACTURING UK,MSKU1537915,33
696,NISSAN MOTOR MANUFACTURING UK,SUDU6659592,1
697,NISSAN MOTOR MANUFACTURING UK,SUDU6659592,0
698,NISSAN MOTOR MANUFACTURING UK,SUDU6659592,17
699,NISSAN MOTOR MANUFACTURING UK,BEAU5379569,0
700,NISSAN MOTOR MANUFACTURING UK,BEAU5379569,0
701,NISSAN MOTOR MANUFACTURING UK,BEAU5379569,5
702,OCEAN NETWORK EXPRESS PTE LTD,BEAU5379569,0
703,OCEAN NETWORK EXPRESS PTE LTD,BEAU5379569,0
704,OCEAN NETWORK EXPRESS PTE LTD,BEAU5379569,5
705,KOMATSU UK LTD (CON),INBU5243419,1
706,KOMATSU UK LTD (CON),INBU5243419,31
707,KOMATSU UK LTD (C/S),INBU5243419,1
708,KOMATSU UK LTD (C/S),INBU5243419,31
709,KOMATSU UK LTD (CON),TGHU4615947,1
710,KOMATSU UK LTD (CON),TGHU4615947,0
711,KOMATSU UK LTD (CON),TGHU4615947,16
712,KOMATSU UK LTD (C/S),TGHU4615947,1
713,KOMATSU UK LTD (C/S),TGHU4615947,0
714,KOMATSU UK LTD (C/S),TGHU4615947,16
715,NISSAN MOTOR MANUFACTURING UK,MSKU3095812,5
716,NISSAN MOTOR MANUFACTURING UK,MSKU3095812,43
717,NISSAN MOTOR MANUFACTURING UK,MSKU3095812,5
718,NISSAN MOTOR MANUFACTURING UK,TCLU8568799,10
719,NISSAN MOTOR MANUFACTURING UK,TCLU8568799,98
720,NISSAN MOTOR MANUFACTURING UK,TCLU8568799,0
721,OCEAN NETWORK EXPRESS PTE LTD,TCLU8568799,10
722,OCEAN NETWORK EXPRESS PTE LTD,TCLU8568799,98
723,OCEAN NETWORK EXPRESS PTE LTD,TCLU8568799,0
724,NISSAN MOTOR MANUFACTURING UK,MRKU8393628,48
725,NISSAN MOTOR MANUFACTURING UK,MRKU8393628,6
726,NISSAN MOTOR MANUFACTURING UK,FDCU0172186,0
727,NISSAN MOTOR MANUFACTURING UK,FDCU0172186,33
728,NISSAN MOTOR MANUFACTURING UK,UACU5516337,32
729,NISSAN MOTOR MANUFACTURING UK,UACU5516337,0
730,NISSAN MOTOR MANUFACTURING UK,TGBU5322670,0
731,NISSAN MOTOR MANUFACTURING UK,TGBU5322670,7
732,NISSAN MOTOR MANUFACTURING UK,TGBU5322670,6
733,VIPA LAUSANNE SA,TGBU5322670,0
734,VIPA LAUSANNE SA,TGBU5322670,7
735,VIPA LAUSANNE SA,TGBU5322670,6
736,NISSAN MOTOR MANUFACTURING UK,MOTU0659944,0
737,NISSAN MOTOR MANUFACTURING UK,MOTU0659944,0
738,NISSAN MOTOR MANUFACTURING UK,MOTU0659944,5
739,OCEAN NETWORK EXPRESS PTE LTD,MOTU0659944,0
740,OCEAN NETWORK EXPRESS PTE LTD,MOTU0659944,0
741,OCEAN NETWORK EXPRESS PTE LTD,MOTU0659944,5
742,NISSAN MOTOR MANUFACTURING UK,MRKU8371911,17
743,NISSAN MOTOR MANUFACTURING UK,MRKU8371911,48
744,NISSAN MOTOR MANUFACTURING UK,UACU3786570,0
745,NISSAN MOTOR MANUFACTURING UK,UACU3786570,17
746,NISSAN MOTOR MANUFACTURING UK,HJCU1529497,119
747,NISSAN MOTOR MANUFACTURING UK,HJCU1529497,1
748,OCEAN NETWORK EXPRESS PTE LTD,TCNU7648114,3
749,OCEAN NETWORK EXPRESS PTE LTD,TCNU7648114,0
750,OCEAN NETWORK EXPRESS PTE LTD,TCNU7648114,5
751,OCEAN NETWORK EXPRESS PTE LTD,TCNU7648114,52
752,OCEAN NETWORK EXPRESS PTE LTD,TLLU5652944,53
753,OCEAN NETWORK EXPRESS PTE LTD,TLLU5652944,4
754,OCEAN NETWORK EXPRESS PTE LTD,TLLU5652944,4
755,KOMATSU UK LTD (C/S),CSLU6314974,30
756,KOMATSU UK LTD (C/S),CSLU6314974,5
757,MAERSK BATTERY PLANT,TCNU7580565,31
758,MAERSK BATTERY PLANT,TCNU7580565,1
759,MAERSK BATTERY PLANT,TCNU7580565,6
760,NISSAN MOTOR MANUFACTURING UK,GLDU9990918,0
761,NISSAN MOTOR MANUFACTURING UK,GLDU9990918,8
762,NISSAN MOTOR MANUFACTURING UK,GLDU9990918,7
763,OCEAN NETWORK EXPRESS PTE LTD,GLDU9990918,0
764,OCEAN NETWORK EXPRESS PTE LTD,GLDU9990918,8
765,OCEAN NETWORK EXPRESS PTE LTD,GLDU9990918,7
766,KOMATSU UK LTD (C/S),CBHU8959122,30
767,KOMATSU UK LTD (C/S),CBHU8959122,5
768,KOMATSU UK LTD (C/S),CBHU8582954,30
769,KOMATSU UK LTD (C/S),CBHU8582954,5
770,NISSAN MOTOR MANUFACTURING UK,TLLU4372996,0
771,NISSAN MOTOR MANUFACTURING UK,TLLU4372996,13
772,NISSAN MOTOR MANUFACTURING UK,TLLU4372996,1
773,OCEAN NETWORK EXPRESS PTE LTD,TLLU4372996,0
774,OCEAN NETWORK EXPRESS PTE LTD,TLLU4372996,13
775,OCEAN NETWORK EXPRESS PTE LTD,TLLU4372996,1
776,KOMATSU UK LTD (C/S),CSNU6237828,5
777,KOMATSU UK LTD (C/S),CSNU6237828,30
778,NISSAN MOTOR MANUFACTURING UK,MSKU4321920,1
779,NISSAN MOTOR MANUFACTURING UK,MSKU4321920,49
780,OCN (BATTERY PLANT),TCLU6486855,0
781,OCN (BATTERY PLANT),TCLU6486855,3
782,OCN (BATTERY PLANT),TCLU6486855,0
783,OCEAN NETWORK EXPRESS PTE LTD,TCLU6486855,0
784,OCEAN NETWORK EXPRESS PTE LTD,TCLU6486855,3
785,OCEAN NETWORK EXPRESS PTE LTD,TCLU6486855,0
786,KOMATSU UK LTD (C/S),MRSU0156582,4
787,KOMATSU UK LTD (C/S),MRSU0156582,49
788,KOMATSU UK LTD (C/S),MRSU0156582,4
789,KOMATSU UK LTD (C/S),MRSU0156582,49
790,NISSAN MOTOR MANUFACTURING UK,MSKU7414163,49
791,NISSAN MOTOR MANUFACTURING UK,MSKU7414163,1
792,KOMATSU UK LTD (CON),FSCU8567685,99
793,KOMATSU UK LTD (CON),FSCU8567685,1
794,OCEAN NETWORK EXPRESS PTE LTD,FSCU8567685,99
795,OCEAN NETWORK EXPRESS PTE LTD,FSCU8567685,1
796,OCEAN NETWORK EXPRESS PTE LTD,FSCU8567685,99
797,OCEAN NETWORK EXPRESS PTE LTD,FSCU8567685,1
798,NISSAN MOTOR MANUFACTURING UK,CAIU9437544,16
799,NISSAN MOTOR MANUFACTURING UK,CAIU9437544,0
800,NISSAN MOTOR MANUFACTURING UK,CAIU9437544,0
801,OCEAN NETWORK EXPRESS PTE LTD,CAIU9437544,16
802,OCEAN NETWORK EXPRESS PTE LTD,CAIU9437544,0
803,OCEAN NETWORK EXPRESS PTE LTD,CAIU9437544,0
804,NISSAN MOTOR MANUFACTURING UK,UETU5036836,11
805,NISSAN MOTOR MANUFACTURING UK,UETU5036836,0
806,NISSAN MOTOR MANUFACTURING UK,UETU5036836,0
807,NISSAN MOTOR MANUFACTURING UK,TCNU7876080,1
808,NISSAN MOTOR MANUFACTURING UK,TCNU7876080,8
809,NISSAN MOTOR MANUFACTURING UK,FDCU0354025,0
810,NISSAN MOTOR MANUFACTURING UK,FDCU0354025,0
811,NISSAN MOTOR MANUFACTURING UK,FDCU0354025,16
812,OCEAN NETWORK EXPRESS PTE LTD,FDCU0354025,0
813,OCEAN NETWORK EXPRESS PTE LTD,FDCU0354025,0
814,OCEAN NETWORK EXPRESS PTE LTD,FDCU0354025,16
815,KOMATSU UK LTD (C/S),MSKU6308824,52
816,KOMATSU UK LTD (C/S),MSKU6308824,0
817,KOMATSU UK LTD (CON),TCLU7377463,1
818,KOMATSU UK LTD (CON),TCLU7377463,29
819,NISSAN MOTOR MANUFACTURING UK,HLBU9223041,17
820,NISSAN MOTOR MANUFACTURING UK,HLBU9223041,0
821,NISSAN MOTOR MANUFACTURING UK,HLBU9062380,17
822,NISSAN MOTOR MANUFACTURING UK,HLBU9062380,0
823,KOMATSU UK LTD (CON),PONU1262401,32
824,KOMATSU UK LTD (CON),PONU1262401,0
825,KOMATSU UK LTD (C/S),MRKU0858077,0
826,KOMATSU UK LTD (C/S),MRKU0858077,52
827,KOMATSU UK LTD (CON),TCNU3799318,10
828,KOMATSU UK LTD (CON),TCNU3799318,1
829,KOMATSU UK LTD (CON),TCNU3799318,5
830,OCEAN NETWORK EXPRESS PTE LTD,TCNU3799318,10
831,OCEAN NETWORK EXPRESS PTE LTD,TCNU3799318,1
832,OCEAN NETWORK EXPRESS PTE LTD,TCNU3799318,5
833,NISSAN MOTOR MANUFACTURING UK,HLBU9250094,0
834,NISSAN MOTOR MANUFACTURING UK,HLBU9250094,17
835,NISSAN MOTOR MANUFACTURING UK,DFSU6710019,1
836,NISSAN MOTOR MANUFACTURING UK,DFSU6710019,32
837,NISSAN MOTOR MANUFACTURING UK,MRKU2780980,17
838,NISSAN MOTOR MANUFACTURING UK,MRKU2780980,0
839,KOMATSU UK LTD (CON),KKFU7889270,1
840,KOMATSU UK LTD (CON),KKFU7889270,9
841,KOMATSU UK LTD (CON),KKFU7889270,6
842,OCEAN NETWORK EXPRESS PTE LTD,KKFU7889270,1
843,OCEAN NETWORK EXPRESS PTE LTD,KKFU7889270,9
844,OCEAN NETWORK EXPRESS PTE LTD,KKFU7889270,6
845,NISSAN MOTOR MANUFACTURING UK,TCLU9118780,0
846,NISSAN MOTOR MANUFACTURING UK,TCLU9118780,12
847,NISSAN MOTOR MANUFACTURING UK,TCLU9118780,0
848,OCEAN NETWORK EXPRESS PTE LTD,TCLU9118780,0
849,OCEAN NETWORK EXPRESS PTE LTD,TCLU9118780,12
850,OCEAN NETWORK EXPRESS PTE LTD,TCLU9118780,0
851,NISSAN MOTOR MANUFACTURING UK,TLLU2238186,0
852,NISSAN MOTOR MANUFACTURING UK,TLLU2238186,49
853,KOMATSU UK LTD (CON),TRHU4243040,0
854,KOMATSU UK LTD (CON),TRHU4243040,8
855,KOMATSU UK LTD (CON),TRHU4243040,5
856,OCEAN NETWORK EXPRESS PTE LTD,TRHU4243040,0
857,OCEAN NETWORK EXPRESS PTE LTD,TRHU4243040,8
858,OCEAN NETWORK EXPRESS PTE LTD,TRHU4243040,5
859,NISSAN MOTOR MANUFACTURING UK,TRLU7449351,1
860,NISSAN MOTOR MANUFACTURING UK,TRLU7449351,103
861,NISSAN MOTOR MANUFACTURING UK,JTMU6005690,0
862,NISSAN MOTOR MANUFACTURING UK,JTMU6005690,0
863,NISSAN MOTOR MANUFACTURING UK,JTMU6005690,11
864,NISSAN MOTOR MANUFACTURING UK,HLBU9250303,0
865,NISSAN MOTOR MANUFACTURING UK,HLBU9250303,16
866,NISSAN MOTOR MANUFACTURING UK,FDCU0444896,11
867,NISSAN MOTOR MANUFACTURING UK,FDCU0444896,0
868,NISSAN MOTOR MANUFACTURING UK,FDCU0444896,0
869,OCEAN NETWORK EXPRESS PTE LTD,FDCU0444896,11
870,OCEAN NETWORK EXPRESS PTE LTD,FDCU0444896,0
871,OCEAN NETWORK EXPRESS PTE LTD,FDCU0444896,0
872,NIPPON EXPRESS (UK) LIMITED,APZU4396347,10
873,NIPPON EXPRESS (UK) LIMITED,APZU4396347,1
874,J BARBOUR AND SONS LTD,APZU4580415,7
875,J BARBOUR AND SONS LTD,APZU4580415,0
876,OCN (BATTERY PLANT),NYKU4935351,0
877,OCN (BATTERY PLANT),NYKU4935351,2
878,OCN (BATTERY PLANT),NYKU4935351,16
879,OCEAN NETWORK EXPRESS PTE LTD,NYKU4935351,0
880,OCEAN NETWORK EXPRESS PTE LTD,NYKU4935351,2
881,OCEAN NETWORK EXPRESS PTE LTD,NYKU4935351,16
882,NIPPON EXPRESS (UK) LIMITED,DRYU4093365,1
883,NIPPON EXPRESS (UK) LIMITED,DRYU4093365,10
884,HINE FREIGHT SERVICES LIMITED,TCNU2893490,16
885,HINE FREIGHT SERVICES LIMITED,TCNU2893490,1
886,NIPPON EXPRESS (UK) LIMITED,MOAU0712554,2
887,NIPPON EXPRESS (UK) LIMITED,MOAU0712554,16
888,KOMATSU UK LTD (CON),NYKU4160834,0
889,KOMATSU UK LTD (CON),NYKU4160834,1
890,NIPPON EXPRESS (UK) LIMITED,GESU6635702,1
891,NIPPON EXPRESS (UK) LIMITED,GESU6635702,10
892,NIPPON EXPRESS (UK) LIMITED,KKFU7832680,15
893,NIPPON EXPRESS (UK) LIMITED,KKFU7832680,0
894,NIPPON EXPRESS (UK) LIMITED,KKFU7832680,2
895,OCEAN NETWORK EXPRESS PTE LTD,KKFU7832680,15
896,OCEAN NETWORK EXPRESS PTE LTD,KKFU7832680,0
897,OCEAN NETWORK EXPRESS PTE LTD,KKFU7832680,2
898,KOMATSU UK LTD (CON),TGHU4961657,0
899,KOMATSU UK LTD (CON),TGHU4961657,31
900,NIPPON EXPRESS (UK) LIMITED,FCIU3133100,2
901,NIPPON EXPRESS (UK) LIMITED,FCIU3133100,16
902,HINE FREIGHT SERVICES LIMITED,TEMU8914585,16
903,HINE FREIGHT SERVICES LIMITED,TEMU8914585,1
904,YUSEN LOGISTICS (UK) LTD,TCKU4321890,2
905,YUSEN LOGISTICS (UK) LTD,TCKU4321890,28
906,NIPPON EXPRESS (UK) LIMITED,HJMU8418371,1
907,NIPPON EXPRESS (UK) LIMITED,HJMU8418371,16
908,NISSAN MOTOR MANUFACTURING UK,TCNU4431819,7
909,NISSAN MOTOR MANUFACTURING UK,TCNU4431819,21
910,NISSAN MOTOR MANUFACTURING UK,TCNU4431819,0
911,J BARBOUR AND SONS LTD,APHU7227918,7
912,J BARBOUR AND SONS LTD,APHU7227918,1
913,NIPPON EXPRESS (UK) LIMITED,KKTU8053000,1
914,NIPPON EXPRESS (UK) LIMITED,KKTU8053000,16
915,HINE FREIGHT SERVICES LIMITED,TGBU6526338,2
916,HINE FREIGHT SERVICES LIMITED,TGBU6526338,16
917,KOMATSU UK LTD (CON),TRHU4243029,12
918,KOMATSU UK LTD (CON),TRHU4243029,2
919,KOMATSU UK LTD (CON),TRHU4243029,0
